ID_ALUNO,ID_MATRICULA,NU_MES,NU_ANO,NU_IDADE,NOME_PAIS_CE,TP_ETAPA_ENSINO,GENERO,RACA_IBGE,TIPO_ESCOLA,IDADE ADEQUADA,STATUS
3E9121B863325914CB48B4675A2BB34E,413672339,9,2010,10,ANGOLA,4 ANO/3 SERIE FUND,Masculino,BRANCA,ESTADUAL,9.0,DISTORCIDA
A64419D08EB9294CB46FB9E5742DAB0F,416191495,6,2012,8,ANGOLA,2 ANO/1 SERIE FUND,Masculino,BRANCA,ESTADUAL,7.0,DISTORCIDA
169ECE475A892F4F48F5FA1CF0E35020,416640327,6,2011,9,ANGOLA,4 ANO/3 SERIE FUND,Feminino,NAO DECLARADA,ESTADUAL,9.0,ADEQUADA
D76AFF2940B1E063BF9DA14872F977C9,440798809,5,2012,8,ANGOLA,3 ANO/2 SERIE FUND,Masculino,NAO DECLARADA,PRIVADA,8.0,ADEQUADA
1125A9C297671C38DF55825987740700,416679092,4,2010,10,ANGOLA,4 ANO/3 SERIE FUND,Masculino,PRETA,ESTADUAL,9.0,DISTORCIDA
6C585D97E10A718F5CEB0E04796863B1,440824837,4,2011,9,ANGOLA,4 ANO/3 SERIE FUND,Masculino,NAO DECLARADA,PRIVADA,9.0,ADEQUADA
6353C2034EA24D3128390719A9A107FB,432014816,8,2006,14,ANGOLA,7 ANO/6 SERIE FUND,Feminino,PRETA,MUNICIPAL,12.0,DISTORCIDA
06792726BE3CA4737064A8BE7DB9A460,416717412,2,2014,6,ANGOLA,1 ANO FUND,Masculino,PRETA,ESTADUAL,6.0,ADEQUADA
3F5CC60ED37165C2C3E1E7519B73770F,438244394,3,2008,12,ANGOLA,7 ANO/6 SERIE FUND,Feminino,PRETA,MUNICIPAL,12.0,ADEQUADA
54525815CCF829911656D8584F3B163D,431913350,3,2011,9,ANGOLA,4 ANO/3 SERIE FUND,Masculino,PRETA,MUNICIPAL,9.0,ADEQUADA
AF8B1AC6C67170C7A7148F9C0EA83C58,416719016,6,2009,11,ANGOLA,5 ANO/4 SERIE FUND,Feminino,PARDA,ESTADUAL,10.0,DISTORCIDA
7107106570F31514EA960E4C8D666ADD,414715789,10,2011,9,ANGOLA,3 ANO/2 SERIE FUND,Feminino,PRETA,ESTADUAL,8.0,DISTORCIDA
4A6089D63724B65C72CB581AE7E31521,432014833,7,2008,12,ANGOLA,6 ANO/5 SERIE FUND,Masculino,PRETA,MUNICIPAL,11.0,DISTORCIDA
E50CB50F44E6C05A393B63E84A165AB1,416641892,4,2011,9,ANGOLA,3 ANO/2 SERIE FUND,Masculino,NAO DECLARADA,ESTADUAL,8.0,DISTORCIDA
80D884F55D0B775820BA4242B70AC3B1,415871876,3,2005,15,ANGOLA,9 ANO/8 SERIE FUND,Masculino,PRETA,ESTADUAL,14.0,DISTORCIDA
4D70EFD30DBF5868389BA1DA32D7AA56,434441034,11,2009,11,ANGOLA,5 ANO/4 SERIE FUND,Masculino,PRETA,MUNICIPAL,10.0,DISTORCIDA
43362620457BFC1A71B869683D115EE0,413696001,9,2003,17,ANGOLA,2 EM,Feminino,PRETA,ESTADUAL,16.0,DISTORCIDA
2D7415AC3CAE5243F240C7AF467379B6,414054316,2,2014,6,ANGOLA,1 ANO FUND,Masculino,NAO DECLARADA,ESTADUAL,6.0,ADEQUADA
74CD4993D05E09FE5FCDB6946D1A94B0,417259695,3,2005,15,ANGOLA,8 ANO/7 SERIE FUND,Masculino,PRETA,ESTADUAL,13.0,DISTORCIDA
8E8A9EDC2D1E1F95C27ECB2DC5198382,415805148,5,2004,16,ANGOLA,1 EM,Masculino,PRETA,ESTADUAL,15.0,DISTORCIDA
8CCBCDD66D4D9CBDFD893E128033F36A,431152012,9,2008,12,ANGOLA,6 ANO/5 SERIE FUND,Feminino,PRETA,MUNICIPAL,11.0,DISTORCIDA
D358C325EF76F160289CD7038CF35FA8,416849853,11,2006,14,ANGOLA,9 ANO/8 SERIE FUND,Feminino,NAO DECLARADA,ESTADUAL,14.0,ADEQUADA
3373258ADC01329A3A1B99BDF0118654,430935717,3,2008,12,ANGOLA,7 ANO/6 SERIE FUND,Masculino,PRETA,MUNICIPAL,12.0,ADEQUADA
7BA0D173DC6BF1F6E6D3ECEE3A030669,432014789,12,2012,8,ANGOLA,2 ANO/1 SERIE FUND,Feminino,PRETA,MUNICIPAL,7.0,DISTORCIDA
1046EF71DA03DDC1398C29BBB594FCFA,415871705,5,2003,17,ANGOLA,2 EM,Feminino,PARDA,ESTADUAL,16.0,DISTORCIDA
599BD61368FCED6AE23CB34618CCFA64,415858662,9,2002,18,ANGOLA,1 EM,Feminino,PRETA,ESTADUAL,15.0,DISTORCIDA
EE2E4D02FCB9BD90C1871AD5A49399B9,414104619,7,2009,11,ANGOLA,5 ANO/4 SERIE FUND,Feminino,PRETA,ESTADUAL,10.0,DISTORCIDA
04EF8337A6118D9C55B515663CD9DBA9,416715886,10,2004,16,ANGOLA,8 ANO/7 SERIE FUND,Feminino,PRETA,ESTADUAL,13.0,DISTORCIDA
471A9B5065EACBAEBDDFF224FB0FB06E,415038442,1,2012,8,ANGOLA,3 ANO/2 SERIE FUND,Masculino,PRETA,ESTADUAL,8.0,ADEQUADA
7C9806307D9AA908CDA5E3DD099C3D7E,416179719,5,2010,10,ANGOLA,4 ANO/3 SERIE FUND,Feminino,PRETA,ESTADUAL,9.0,DISTORCIDA
19DF1197200E50CD90C86B7E478CD378,430935443,1,2009,11,ANGOLA,6 ANO/5 SERIE FUND,Masculino,PRETA,MUNICIPAL,11.0,ADEQUADA
CFF18D07F21A1CDA0FFE2A10AF2E5ACE,438296400,2,2010,10,ANGOLA,5 ANO/4 SERIE FUND,Masculino,PRETA,MUNICIPAL,10.0,ADEQUADA
82CB37E8948789D53D56D1CC9C5D6512,415511529,7,2011,9,ANGOLA,3 ANO/2 SERIE FUND,Masculino,PRETA,ESTADUAL,8.0,DISTORCIDA
EF7DC2C9F54DE171D421D9AD791DB11C,440625232,5,2005,15,ANGOLA,9 ANO/8 SERIE FUND,Masculino,PRETA,PRIVADA,14.0,DISTORCIDA
92F5533A01825860FECB7F80F95A86C5,416191558,5,2012,8,ANGOLA,2 ANO/1 SERIE FUND,Masculino,PRETA,ESTADUAL,7.0,DISTORCIDA
59DB82600C53F3182DA53D8EE85F4EC5,415564313,8,2005,15,ANGOLA,1 EM,Feminino,PRETA,ESTADUAL,15.0,ADEQUADA
3854A530EF25583F259CF359345E3CF0,438267130,12,2012,8,ANGOLA,2 ANO/1 SERIE FUND,Masculino,PARDA,MUNICIPAL,7.0,DISTORCIDA
147937912D297FCCDED24D3AE21CFB95,432014790,4,2013,7,ANGOLA,1 ANO FUND,Masculino,PRETA,MUNICIPAL,6.0,DISTORCIDA
C9296E549E744A3AF6EE04CA960DAF38,414100665,12,2003,17,ANGOLA,2 EM,Feminino,NAO DECLARADA,ESTADUAL,16.0,DISTORCIDA
10A3B92356CBA544A01066FB481A8D0D,416796924,12,2007,13,ANGOLA,6 ANO/5 SERIE FUND,Feminino,NAO DECLARADA,ESTADUAL,11.0,DISTORCIDA
7497D0C76C80CF251B8E9A67D493E9EB,415036201,12,2004,16,ANGOLA,1 EM,Masculino,BRANCA,ESTADUAL,15.0,DISTORCIDA
529EC019FDC156756F4186632482FB68,416252710,7,2004,16,ANGOLA,1 EM,Masculino,PRETA,ESTADUAL,15.0,DISTORCIDA
39644844EEF3F090799DBCBF66438746,443179170,5,2007,13,ANGOLA,6 ANO/5 SERIE FUND,Masculino,PRETA,PRIVADA,11.0,DISTORCIDA
F251ACE486F3283E20BC61B9FEEBB3D1,432014832,12,2010,10,ANGOLA,4 ANO/3 SERIE FUND,Masculino,PRETA,MUNICIPAL,9.0,DISTORCIDA
E9EEE7C85BACDDF6448B2AB6DAB0597E,414756475,5,2012,8,ANGOLA,2 ANO/1 SERIE FUND,Feminino,PRETA,ESTADUAL,7.0,DISTORCIDA
AC88CD8BFE3C55255E6006B5026E8AA2,414070771,4,2004,16,ANGOLA,1 EM,Feminino,PRETA,ESTADUAL,15.0,DISTORCIDA
400245D0064C845C505BD75826DE432C,415528152,2,2009,11,ANGOLA,6 ANO/5 SERIE FUND,Feminino,NAO DECLARADA,ESTADUAL,11.0,ADEQUADA
92C45994ED6D7712BBA8689AABD2C41C,416845618,3,2009,11,ANGOLA,6 ANO/5 SERIE FUND,Feminino,PRETA,ESTADUAL,11.0,ADEQUADA
68F14F4D9009C415CE823C5F055E928D,431181236,10,2004,16,ANGOLA,9 ANO/8 SERIE FUND,Feminino,PRETA,MUNICIPAL,14.0,DISTORCIDA
DA80CCAD32750CF1AAAE107E06EC039D,413629641,4,2012,8,ANGOLA,2 ANO/1 SERIE FUND,Feminino,BRANCA,ESTADUAL,7.0,DISTORCIDA
A6D7BFABF7AC93F647D98F9BAA92E877,430940661,5,2006,14,ANGOLA,8 ANO/7 SERIE FUND,Masculino,PRETA,MUNICIPAL,13.0,DISTORCIDA
C83957E65F6761CB5C64BC904E5144D8,434609115,5,2013,7,ANGOLA,1 ANO FUND,Feminino,PRETA,MUNICIPAL,6.0,DISTORCIDA
51C6A4016086E23F161EDB63886C66ED,415788118,3,2004,16,ANGOLA,1 EM,Feminino,NAO DECLARADA,ESTADUAL,15.0,DISTORCIDA
147722A1919CF7CC18EE1DF2BEB0D95D,415805152,4,2009,11,ANGOLA,6 ANO/5 SERIE FUND,Feminino,BRANCA,ESTADUAL,11.0,ADEQUADA
DB1E9C93C10747C7C28EEC2C9232C4E1,413697200,6,2008,12,ANGOLA,7 ANO/6 SERIE FUND,Feminino,BRANCA,ESTADUAL,12.0,ADEQUADA
CC53FBC3E39C0355ABE77B00CEE14A4B,416796894,8,2005,15,ANGOLA,9 ANO/8 SERIE FUND,Masculino,PRETA,ESTADUAL,14.0,DISTORCIDA
990B54E9949C258B0D5CD3BFD55E97A1,431152094,8,2006,14,ANGOLA,9 ANO/8 SERIE FUND,Feminino,PRETA,MUNICIPAL,14.0,ADEQUADA
4F14DB3D82EA5741BD98F68490944F9E,414045376,8,2011,9,ANGOLA,3 ANO/2 SERIE FUND,Feminino,PRETA,ESTADUAL,8.0,DISTORCIDA
86614D7F65B70D9D055566265C09B01A,416537115,2,2007,13,ANGOLA,6 ANO/5 SERIE FUND,Masculino,NAO DECLARADA,ESTADUAL,11.0,DISTORCIDA
61BE08A0C95B3652B02C7CCC57745D90,430920078,7,2009,11,ANGOLA,5 ANO/4 SERIE FUND,Feminino,PRETA,MUNICIPAL,10.0,DISTORCIDA
58EC02380E8D7EFFBB989684FCB1D403,416796938,4,2009,11,ANGOLA,6 ANO/5 SERIE FUND,Masculino,PRETA,ESTADUAL,11.0,ADEQUADA
BDB65AAD0AAE47917117536C9176641F,430920079,11,2008,12,ANGOLA,5 ANO/4 SERIE FUND,Masculino,PRETA,MUNICIPAL,10.0,DISTORCIDA
52EF6919C6196456969EE4DEE2067075,416816410,3,2002,18,ANGOLA,2 EM,Feminino,NAO DECLARADA,ESTADUAL,16.0,DISTORCIDA
08D76EBAD67CABA3A836170C492959B1,434431783,9,2009,11,ANGOLA,5 ANO/4 SERIE FUND,Feminino,PRETA,MUNICIPAL,10.0,DISTORCIDA
1A1D54DCB4B9C0E7636D3AE4F25CA335,430963507,3,2013,7,ANGOLA,2 ANO/1 SERIE FUND,Feminino,PRETA,MUNICIPAL,7.0,ADEQUADA
C2261CD30A5A4F623FE1ABCE6E37DDAB,415511534,3,2013,7,ANGOLA,2 ANO/1 SERIE FUND,Masculino,BRANCA,ESTADUAL,7.0,ADEQUADA
A42274D675A091317A54B9870D012811,431181213,4,2009,11,ANGOLA,6 ANO/5 SERIE FUND,Masculino,PRETA,MUNICIPAL,11.0,ADEQUADA
8CFB08F0C3568A8715AA5BCC376E89F4,431480083,3,2006,14,ANGOLA,6 ANO/5 SERIE FUND,Feminino,PRETA,MUNICIPAL,11.0,DISTORCIDA
CC93A0FBB15325767A6F5236579FA3F0,416679095,4,2010,10,ANGOLA,4 ANO/3 SERIE FUND,Feminino,PRETA,ESTADUAL,9.0,DISTORCIDA
BB4153245D38B90F65D54A66456C2A7C,413745015,12,2009,11,ANGOLA,5 ANO/4 SERIE FUND,Masculino,BRANCA,ESTADUAL,10.0,DISTORCIDA
F09E1D1B957030960885E7E80A2FEFA4,440259272,5,2006,14,ANGOLA,8 ANO/7 SERIE FUND,Masculino,PARDA,PRIVADA,13.0,DISTORCIDA
79DB5659C9F805A5911FF32E6CF7978C,451797172,4,2008,12,ANGOLA,7 ANO/6 SERIE FUND,Feminino,NAO DECLARADA,PRIVADA,12.0,ADEQUADA
EA0E057B5DFABF58FAAE6DC584F523CF,440236552,10,2004,16,ANGOLA,2 EM,Masculino,NAO DECLARADA,PRIVADA,16.0,ADEQUADA
1E73CBF7B324D1C04F4A831A574FE1BD,440259273,6,2009,11,ANGOLA,4 ANO/3 SERIE FUND,Feminino,PARDA,PRIVADA,9.0,DISTORCIDA
BCBAB69DE1AEAA3171EEF0CA5AC71A92,415383776,3,2013,7,ANGOLA,2 ANO/1 SERIE FUND,Feminino,BRANCA,ESTADUAL,7.0,ADEQUADA
4B1C79E5F6DE9AB7DAF6E4DC43CE7CD9,415383773,3,2013,7,ANGOLA,2 ANO/1 SERIE FUND,Feminino,BRANCA,ESTADUAL,7.0,ADEQUADA
C604C48D2CDD98749C57B3CD8637D9B7,440236551,9,2006,14,ANGOLA,9 ANO/8 SERIE FUND,Masculino,NAO DECLARADA,PRIVADA,14.0,ADEQUADA
677B4FE7C86BAA4A9276D94F9970EEAA,440259271,9,2004,16,ANGOLA,2 EM,Feminino,PARDA,PRIVADA,16.0,ADEQUADA
4C3387757C4352712120CB949C341F64,440259247,5,2011,9,ANGOLA,3 ANO/2 SERIE FUND,Feminino,NAO DECLARADA,PRIVADA,8.0,DISTORCIDA
607F1EAE73E3FE1AC62FBCF83BD2BFE1,440535809,11,2006,14,ANGOLA,8 ANO/7 SERIE FUND,Feminino,NAO DECLARADA,PRIVADA,13.0,DISTORCIDA
34F46D0237DAAFCF4067013C9E78653A,415181275,8,2010,10,ANGOLA,3 ANO/2 SERIE FUND,Feminino,BRANCA,ESTADUAL,8.0,DISTORCIDA
53E6159B4E0BD645DE0FC88A0F999375,430763238,5,2011,9,ANGOLA,3 ANO/2 SERIE FUND,Feminino,PARDA,MUNICIPAL,8.0,DISTORCIDA
D343F5D68CC61F6B8FA90099AE7F4C71,431142995,5,2009,11,ANGOLA,5 ANO/4 SERIE FUND,Feminino,PARDA,MUNICIPAL,10.0,DISTORCIDA
7748C3B56CF8FA9E84FD149C37370D1F,446648283,3,2007,13,ANGOLA,8 ANO/7 SERIE FUND,Masculino,BRANCA,PRIVADA,13.0,ADEQUADA
352116BA2AC5280EE896E3A85A6D24FD,431181014,8,2009,11,ANGOLA,5 ANO/4 SERIE FUND,Feminino,PARDA,MUNICIPAL,10.0,DISTORCIDA
E56AB78603661768CDE773111FB4CD9F,440614292,12,2010,10,ANGOLA,4 ANO/3 SERIE FUND,Feminino,NAO DECLARADA,PRIVADA,9.0,DISTORCIDA
5ED9FDE2B5006196DF601EADE14C01D0,438258408,11,2009,11,ANGOLA,5 ANO/4 SERIE FUND,Feminino,BRANCA,MUNICIPAL,10.0,DISTORCIDA
3C1ED168E66C408CC5010BE75ADD48D1,438254406,2,2008,12,ANGOLA,6 ANO/5 SERIE FUND,Feminino,PARDA,MUNICIPAL,11.0,DISTORCIDA
8B12D02F53AD6E11766A63A38FCE4EEA,442613547,6,2013,7,ANGOLA,1 ANO FUND,Masculino,BRANCA,PRIVADA,6.0,DISTORCIDA
1DD109E1C2B15C34C0F043B294D55F9A,414097252,3,2009,11,ANGOLA,6 ANO/5 SERIE FUND,Masculino,BRANCA,ESTADUAL,11.0,ADEQUADA
154062DEAF91DBA2734A7945E129EE92,442674799,3,2006,14,ANGOLA,9 ANO/8 SERIE FUND,Feminino,NAO DECLARADA,PRIVADA,14.0,ADEQUADA
3020DC63BCE9650ACE1E0EC740177D98,440554776,7,2003,17,ANGOLA,3 EM,Masculino,BRANCA,PRIVADA,17.0,ADEQUADA
9CA79E194090C356B0186E12B27EEF88,440824994,7,2012,8,ANGOLA,1 ANO FUND,Masculino,NAO DECLARADA,PRIVADA,6.0,DISTORCIDA
70B28A89FBDF3D9F32043A8BC26FF96C,415566748,1,2008,12,ANGOLA,7 ANO/6 SERIE FUND,Masculino,NAO DECLARADA,ESTADUAL,12.0,ADEQUADA
2D4C4CDA3A4F7CC6F6CA0DB72C247DE4,414049004,3,2006,14,ANGOLA,8 ANO/7 SERIE FUND,Feminino,NAO DECLARADA,ESTADUAL,13.0,DISTORCIDA
E5EC18FA13685646C542145D4B34B602,415184899,10,2010,10,ANGOLA,3 ANO/2 SERIE FUND,Masculino,BRANCA,ESTADUAL,8.0,DISTORCIDA
DA657F8D96756A2AFFF0F5E7E0B638ED,440694469,5,2013,7,ANGOLA,2 ANO/1 SERIE FUND,Masculino,BRANCA,PRIVADA,7.0,ADEQUADA
CE8E509BB7F53544B299C97D7DE92EF0,431144976,2,2006,14,ANGOLA,9 ANO/8 SERIE FUND,Masculino,AMARELA,MUNICIPAL,14.0,ADEQUADA
FF5A2CC23812C6B2EB2AC6E76FDD4DFE,413997778,9,2007,13,ANGOLA,7 ANO/6 SERIE FUND,Masculino,BRANCA,ESTADUAL,12.0,DISTORCIDA
11C1F6F431C69F1A62220210DA8A2B46,440160788,10,2008,12,ANGOLA,6 ANO/5 SERIE FUND,Feminino,NAO DECLARADA,PRIVADA,11.0,DISTORCIDA
5E8171F9894AAE6899593481D2387846,414655517,9,2003,17,ANGOLA,8 ANO/7 SERIE FUND,Feminino,NAO DECLARADA,ESTADUAL,13.0,DISTORCIDA
10359802686E12548B9E140FA82032C8,440483372,11,2003,17,ANGOLA,1 EM,Masculino,BRANCA,PRIVADA,15.0,DISTORCIDA
B2D4DD2474AAD8840A922635D9634256,443196989,6,2011,9,ANGOLA,4 ANO/3 SERIE FUND,Masculino,BRANCA,PRIVADA,9.0,ADEQUADA
7F44A9CF0D87FE291AA35ACED14E42E4,413997966,5,2008,12,ANGOLA,5 ANO/4 SERIE FUND,Masculino,BRANCA,ESTADUAL,10.0,DISTORCIDA
27494AEAB3178310CEF968AEE6E5C15D,441139787,3,2009,11,ANGOLA,6 ANO/5 SERIE FUND,Masculino,NAO DECLARADA,PRIVADA,11.0,ADEQUADA
90CAEFF786C9C624B2511C91AA90B81D,441153890,4,2005,15,ANGOLA,9 ANO/8 SERIE FUND,Feminino,NAO DECLARADA,PRIVADA,14.0,DISTORCIDA
CC94CF1AF74276019B52620945072C52,416243163,9,2008,12,ANGOLA,6 ANO/5 SERIE FUND,Feminino,BRANCA,ESTADUAL,11.0,DISTORCIDA
D01D404A760AB1424535C6B8796FE577,440933451,1,2007,13,ANGOLA,8 ANO/7 SERIE FUND,Masculino,BRANCA,PRIVADA,13.0,ADEQUADA
3B814417125D16CF9DB838D9FD2F83FB,416243542,10,2006,14,ANGOLA,8 ANO/7 SERIE FUND,Feminino,NAO DECLARADA,ESTADUAL,13.0,DISTORCIDA
48B08A6C661D7D7E010867C300BE3EDE,414082306,11,2004,16,ANGOLA,9 ANO/8 SERIE FUND,Feminino,BRANCA,ESTADUAL,14.0,DISTORCIDA
D5AA64EEC6FE830A57C5CC1A4F8C2269,440483201,3,2007,13,ANGOLA,7 ANO/6 SERIE FUND,Feminino,NAO DECLARADA,PRIVADA,12.0,DISTORCIDA
E76D0E4A93FC39CEB3A5C5B525059A0F,431146389,3,2012,8,ANGOLA,3 ANO/2 SERIE FUND,Feminino,INDIGENA,MUNICIPAL,8.0,ADEQUADA
28C4380A4A1F0D7E578BC78268EF33B5,430923656,10,2006,14,ANGOLA,8 ANO/7 SERIE FUND,Masculino,BRANCA,MUNICIPAL,13.0,DISTORCIDA
4D4727274CFA7DD6BB8AAA50EBBAC21C,442611435,8,2001,19,ANGOLA,3 EM,Masculino,NAO DECLARADA,PRIVADA,17.0,DISTORCIDA
61CAD1068F24B3122F76F972EE380752,415385745,1,2007,13,ANGOLA,7 ANO/6 SERIE FUND,Feminino,NAO DECLARADA,ESTADUAL,12.0,DISTORCIDA
5FA2067DA5FE08E43FDB8482401F3935,414655459,4,2007,13,ANGOLA,8 ANO/7 SERIE FUND,Masculino,NAO DECLARADA,ESTADUAL,13.0,ADEQUADA
C2A3ED9D49B77896E4867A58EE3710CA,434547406,4,2009,11,ANGOLA,5 ANO/4 SERIE FUND,Feminino,NAO DECLARADA,MUNICIPAL,10.0,DISTORCIDA
7283FC634F62B7423E98FF91BC10F29C,415766393,4,2004,16,ANGOLA,2 EM,Feminino,BRANCA,ESTADUAL,16.0,ADEQUADA
5E57243AA6E33FD26E83A6400B0BD34E,414649642,4,2009,11,ANGOLA,5 ANO/4 SERIE FUND,Masculino,INDIGENA,ESTADUAL,10.0,DISTORCIDA
F6AFF8D52FEB6A9C9517DF8D0486E485,440040368,5,2012,8,ANGOLA,3 ANO/2 SERIE FUND,Feminino,BRANCA,PRIVADA,8.0,ADEQUADA
C35EBDA3979A4840A4C843C5D34D8973,440665944,2,2007,13,ANGOLA,8 ANO/7 SERIE FUND,Masculino,BRANCA,PRIVADA,13.0,ADEQUADA
40F8E90CFA0B5CD12F0B4D8D6E71AE58,440665752,8,2004,16,ANGOLA,1 EM,Feminino,BRANCA,PRIVADA,15.0,DISTORCIDA
4F9A0C8DBAC312D4C53094277BB6FE64,415351588,8,2011,9,ANGOLA,3 ANO/2 SERIE FUND,Masculino,INDIGENA,ESTADUAL,8.0,DISTORCIDA
A41517DA60B2FB34E6A0524FF1F78CD1,430874380,12,2006,14,ANGOLA,7 ANO/6 SERIE FUND,Masculino,INDIGENA,MUNICIPAL,12.0,DISTORCIDA
202D5D00B9DC853A90B54CBC6FFD6731,413692134,7,2007,13,ANGOLA,6 ANO/5 SERIE FUND,Masculino,BRANCA,ESTADUAL,11.0,DISTORCIDA
FBB82B843334DF94C936D916D33B81E9,431152127,4,2007,13,ANGOLA,8 ANO/7 SERIE FUND,Feminino,PARDA,MUNICIPAL,13.0,ADEQUADA
21E9CB25F0449453C9C2656769DAE9D6,443148049,3,2009,11,ANGOLA,6 ANO/5 SERIE FUND,Feminino,NAO DECLARADA,PRIVADA,11.0,ADEQUADA
53F432B8057F3A6C2792B6B09CEDDA25,413995933,2,2007,13,ANGOLA,8 ANO/7 SERIE FUND,Masculino,PARDA,ESTADUAL,13.0,ADEQUADA
CB84343ED1C3158D36C158D93BC97251,438254624,7,2013,7,ANGOLA,1 ANO FUND,Feminino,BRANCA,MUNICIPAL,6.0,DISTORCIDA
68C2B6087E50C2996A4E6F7D320574B9,415675978,2,2009,11,ANGOLA,6 ANO/5 SERIE FUND,Feminino,NAO DECLARADA,ESTADUAL,11.0,ADEQUADA
5CDDB5D216AB51BC7730652CC78B0757,440483468,4,2012,8,ANGOLA,2 ANO/1 SERIE FUND,Masculino,NAO DECLARADA,PRIVADA,7.0,DISTORCIDA
B552B5C535B4BC2B9FE468C44E088A83,438251860,1,2008,12,ANGOLA,6 ANO/5 SERIE FUND,Feminino,NAO DECLARADA,MUNICIPAL,11.0,DISTORCIDA
690EC36F54D744407B74C250D611D07E,415071053,8,2004,16,ANGOLA,2 EM,Masculino,BRANCA,ESTADUAL,16.0,ADEQUADA
E808E364E62A7D9D65612B5A4EFCEAA3,414670701,8,2012,8,ANGOLA,2 ANO/1 SERIE FUND,Masculino,BRANCA,ESTADUAL,7.0,DISTORCIDA
072C1D6DA0B466623197C5BDB1BCF170,414098075,5,2007,13,ANGOLA,7 ANO/6 SERIE FUND,Masculino,BRANCA,ESTADUAL,12.0,DISTORCIDA
BD5E2D5B2A1FBC5594E6035F4D8E1F1A,413784494,6,2006,14,ANGOLA,8 ANO/7 SERIE FUND,Masculino,AMARELA,ESTADUAL,13.0,DISTORCIDA
FF47B51EBF74D2798FE93B2CB09B8720,440991951,4,2008,12,ANGOLA,7 ANO/6 SERIE FUND,Masculino,BRANCA,PRIVADA,12.0,ADEQUADA
48D4035D1E5738220BBB7B46D16411C0,413822326,1,2004,16,ANGOLA,2 EM,Feminino,PARDA,ESTADUAL,16.0,ADEQUADA
2856D7FF4BC01808E036961E9FEDF5D7,414027657,2,2005,15,ANGOLA,1 EM,Masculino,PARDA,ESTADUAL,15.0,ADEQUADA
7A997CB8E2314360F3F0A0B697FE95FA,441149178,10,2009,11,ANGOLA,5 ANO/4 SERIE FUND,Masculino,AMARELA,PRIVADA,10.0,DISTORCIDA
1015BB94C2834336EAEA542BC170FE0B,440861226,10,2007,13,ANGOLA,6 ANO/5 SERIE FUND,Masculino,BRANCA,PRIVADA,11.0,DISTORCIDA
8598D63FC6B27935F1B93B730E574B2E,414094991,4,2007,13,ANGOLA,7 ANO/6 SERIE FUND,Masculino,BRANCA,ESTADUAL,12.0,DISTORCIDA
FB749C8581D3595FBEA8A1B4C315A443,414085307,1,2004,16,ANGOLA,1 EM,Masculino,NAO DECLARADA,ESTADUAL,15.0,DISTORCIDA
51DBDDE36283CE359916D65BE6810C01,438232931,9,2010,10,ANGOLA,4 ANO/3 SERIE FUND,Masculino,PARDA,MUNICIPAL,9.0,DISTORCIDA
2E36D6C355C28D87D7458835CAC8F076,440716508,10,2012,8,ANGOLA,1 ANO FUND,Masculino,BRANCA,PRIVADA,6.0,DISTORCIDA
3B6A4C5814C405D4EBB9478AD8F23E33,415588862,10,2010,10,ANGOLA,3 ANO/2 SERIE FUND,Masculino,NAO DECLARADA,ESTADUAL,8.0,DISTORCIDA
A73B2DD86588787BB93D171775E21504,414096256,2,2008,12,ANGOLA,7 ANO/6 SERIE FUND,Masculino,PARDA,ESTADUAL,12.0,ADEQUADA
65DF154F41CDEBC15DE1B179C9583389,415818405,3,2007,13,ANGOLA,7 ANO/6 SERIE FUND,Masculino,PARDA,ESTADUAL,12.0,DISTORCIDA
07B067BD4BC1140E6F25DC8467D47D82,416168895,1,2008,12,ANGOLA,7 ANO/6 SERIE FUND,Feminino,BRANCA,ESTADUAL,12.0,ADEQUADA
5AB80AEDD958129CD4099DE74DA291BA,440716498,10,2004,16,ANGOLA,9 ANO/8 SERIE FUND,Feminino,BRANCA,PRIVADA,14.0,DISTORCIDA
D22D2851F1976F1C100E167F6BE3A002,442586759,9,2003,17,ANGOLA,2 EM,Masculino,NAO DECLARADA,PRIVADA,16.0,DISTORCIDA
11FD5AFFCACD4B21E09C4C019B57BEB9,438259478,1,2010,10,ANGOLA,5 ANO/4 SERIE FUND,Feminino,PARDA,MUNICIPAL,10.0,ADEQUADA
1DC6D3DF24BAFA91402F497589764390,414764794,10,2012,8,ANGOLA,1 ANO FUND,Masculino,NAO DECLARADA,ESTADUAL,6.0,DISTORCIDA
E2653771FCDA3F396BF474790C25DFEC,440184524,2,2008,12,ANGOLA,7 ANO/6 SERIE FUND,Masculino,NAO DECLARADA,PRIVADA,12.0,ADEQUADA
59E31B004DA948786547D62CAB6F591F,442613017,4,2012,8,ANGOLA,2 ANO/1 SERIE FUND,Feminino,NAO DECLARADA,PRIVADA,7.0,DISTORCIDA
13A0D9AB7188FA6EB0E9AA73E135B736,441152288,8,2004,16,ANGOLA,1 EM,Masculino,NAO DECLARADA,PRIVADA,15.0,DISTORCIDA
5849357D0D6EF84109CE208B95ABCE61,440716429,10,2009,11,ANGOLA,4 ANO/3 SERIE FUND,Feminino,BRANCA,PRIVADA,9.0,DISTORCIDA
87EC391AECC7EA5D32FD48071D2D2285,414074997,4,2010,10,ANGOLA,5 ANO/4 SERIE FUND,Masculino,BRANCA,ESTADUAL,10.0,ADEQUADA
